id,type,title,source.database,source.author,source.author_id,source.poem_id,source.collected,source.processed,content.full_text,content.poem_lines,content.line_count,content.char_count,metadata.persona,metadata.time_period,metadata.place,metadata.poem_type,metadata.poem_type_detail,metadata.rhyme_category,metadata.has_allusions,metadata.allusion_count,metadata.has_annotations,metadata.annotation_count,metadata.language,metadata.formality,metadata.content_category
dufu_31368,poem,寄張十二山人彪三十韻,CNKGraph.Writings.xml,杜甫,17270,31368,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739622,"Title: 寄張十二山人彪三十韻

Poem:
獨臥蒿陽客，
三違潁水春。
艱難隨老母，
慘澹向時人。
謝氏尋山屐，
陶公漉酒巾。
羣兇彌宇宙，
此物在風塵。
歷下辭姜被，
關西得孟鄰。
早通交契密，
晚接道流新。
靜者心多妙，
先生藝絕倫。
草書何太苦，
詩興不無神。
曹植休前輩，
張芝更後身。
數篇吟可老，
一字買堪貧。
將恐曾防寇，
深潛託所親。
寧聞倚門夕，
盡力潔飧晨。
疎嬾爲名誤，
驅馳喪我真。
索居猶寂寞，
相遇益悲辛。
流轉依邊徼，
逢迎念席珍。
時來故舊少，
亂後別離頻。
世祖修高廟，
文公賞從臣。
商山猶入楚，
源水不離秦。
存想青龍祕，
騎行白鹿馴。
耕巖非谷口，
結草即河濱。
肘後符應驗，
囊中藥未陳。
旅懷殊不愜，
良覿渺無因。
自古皆悲恨，
浮生有屈伸。
此邦今尚武，
何處且依仁。
鼓角凌天籟，
關山信月輪。
官場羅鎮磧，
賊火近洮岷。
蕭索論兵地，
蒼茫鬬將辰。
大軍多處所，
餘孽尚紛綸。
高興知籠鳥，
斯文起獲麟。
窮秋正搖落，
回首望松筠。

Creation Information:
Date: 759年
Place: CN6205

Literary Characteristics:
Type: 排律
Rhyme: 真

Allusions:
  - 張芝
  - 孟鄰
  - 倚門
  - 獲麟
  - 尋山屐
  - 耕巖
  - 姜被
  - 結草河濱
  - 漉酒巾
  - 囊藥未陳
  - 衛叔卿
  - 賞從
  - 席上儒
  - 修高廟
  - 肘後符

Annotations:
  - 一作雲
  - 一作好
  - 一作應甚
  - 一作情
  - 一作尤
  ... and 13 more
","['獨臥蒿陽客，', '三違潁水春。', '艱難隨老母，', '慘澹向時人。', '謝氏尋山屐，', '陶公漉酒巾。', '羣兇彌宇宙，', '此物在風塵。', '歷下辭姜被，', '關西得孟鄰。', '早通交契密，', '晚接道流新。', '靜者心多妙，', '先生藝絕倫。', '草書何太苦，', '詩興不無神。', '曹植休前輩，', '張芝更後身。', '數篇吟可老，', '一字買堪貧。', '將恐曾防寇，', '深潛託所親。', '寧聞倚門夕，', '盡力潔飧晨。', '疎嬾爲名誤，', '驅馳喪我真。', '索居猶寂寞，', '相遇益悲辛。', '流轉依邊徼，', '逢迎念席珍。', '時來故舊少，', '亂後別離頻。', '世祖修高廟，', '文公賞從臣。', '商山猶入楚，', '源水不離秦。', '存想青龍祕，', '騎行白鹿馴。', '耕巖非谷口，', '結草即河濱。', '肘後符應驗，', '囊中藥未陳。', '旅懷殊不愜，', '良覿渺無因。', '自古皆悲恨，', '浮生有屈伸。', '此邦今尚武，', '何處且依仁。', '鼓角凌天籟，', '關山信月輪。', '官場羅鎮磧，', '賊火近洮岷。', '蕭索論兵地，', '蒼茫鬬將辰。', '大軍多處所，', '餘孽尚紛綸。', '高興知籠鳥，', '斯文起獲麟。', '窮秋正搖落，', '回首望松筠。']",60,360,Du Fu (杜甫),759年,CN6205,排律,WuPai,真,True,15,True,18,Classical Chinese,Formal,poetry
dufu_31369,poem,寄李十二白二十韻,CNKGraph.Writings.xml,杜甫,17270,31369,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739628,"Title: 寄李十二白二十韻

Poem:
昔年有狂客，
號爾謫仙人。
筆落驚風雨，
詩成泣鬼神。
聲名從此大，
汨沒一朝伸。
文彩承殊渥，
流傳必絕倫。
龍舟移櫂晚，
獸錦奪袍新。
白日來深殿，
青雲滿後塵。
乞歸優詔許，
遇我宿心親。
未負幽棲志，
兼全寵辱身。
劇談憐野逸，
嗜酒見天真。
醉舞梁園夜，
行歌泗水春。
才高心不展，
道屈善無鄰。
處士禰衡俊，
諸生原憲貧。
稻粱求未足，
薏苡謗何頻。
五嶺炎蒸地，
三危放逐臣。
幾年遭鵩鳥，
獨泣向麒麟。
蘇武先還漢，
黃公豈事秦。
楚筵辭醴日，
梁獄上書辰。
已用當時法，
誰將此義陳。
老吟秋月下，
病起暮江濱。
莫怪恩波隔，
乘槎與問津。

Creation Information:
Date: 759年
Place: CN6205

Literary Characteristics:
Type: 排律
Rhyme: 真

Allusions:
  - 黃公
  - 乘槎
  - 蘇武
  - 仲尼窮
  - 楚筵辭醴
  - 薏苡謗
  - 原憲貧
  - 梁獄上書
  - 禰衡俊
  - 遭鵩鳥
  - 三危

Annotations:
  - 一作聞
  - 一作遂
  - 一作戲
  - 時白流夜郎
  - 一作立
  ... and 3 more
","['昔年有狂客，', '號爾謫仙人。', '筆落驚風雨，', '詩成泣鬼神。', '聲名從此大，', '汨沒一朝伸。', '文彩承殊渥，', '流傳必絕倫。', '龍舟移櫂晚，', '獸錦奪袍新。', '白日來深殿，', '青雲滿後塵。', '乞歸優詔許，', '遇我宿心親。', '未負幽棲志，', '兼全寵辱身。', '劇談憐野逸，', '嗜酒見天真。', '醉舞梁園夜，', '行歌泗水春。', '才高心不展，', '道屈善無鄰。', '處士禰衡俊，', '諸生原憲貧。', '稻粱求未足，', '薏苡謗何頻。', '五嶺炎蒸地，', '三危放逐臣。', '幾年遭鵩鳥，', '獨泣向麒麟。', '蘇武先還漢，', '黃公豈事秦。', '楚筵辭醴日，', '梁獄上書辰。', '已用當時法，', '誰將此義陳。', '老吟秋月下，', '病起暮江濱。', '莫怪恩波隔，', '乘槎與問津。']",40,240,Du Fu (杜甫),759年,CN6205,排律,WuPai,真,True,11,True,8,Classical Chinese,Formal,poetry
dufu_31611,poem,建都十二韻,CNKGraph.Writings.xml,杜甫,17270,31611,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739637,"Title: 建都十二韻

Poem:
蒼生未蘇息，
胡馬半乾坤。
議在雲臺上，
誰扶黃屋尊。
建都分魏闕，
下詔闢荆門。
恐失東人望，
其如西極存。
時危當雪恥，
計大豈輕論。
雖倚三階正，
終愁萬國飜。
牽裾恨不死，
漏網荷殊恩。
永負漢庭哭，
遙憐湘水魂。
窮冬客江劒，
隨事有田園。
風斷青蒲節，
霜埋翠竹根。
衣冠空穰穰，
關輔久昏昏。
願枉長安日，
光輝照北原。

Creation Information:
Date: 760年
Place: CN5101

Literary Characteristics:
Type: 排律
Rhyme: 元

Allusions:
  - 長安日
  - 湘水魂
  - 漢庭哭
  - 黃屋
  - 漏網
  - 牽裾

Annotations:
  - 一作劒外
  - 一作遠
  - 一作唯駐，一作願駐
  - 錢謙益曰：“此詩因建南都而追思分鎮之事也。初，房琯建分鎮討賊之議，肅宗以此惡琯，貶之。後從呂諲請，置南都于荆州。甫聞建都之詔，追惜琯議，牽裾以下，自敍移官之事，蓋甫之移官以救琯，而琯之得罪以分鎮，故牽連及之。是歲七月，上皇移幸西內，九月置南都，革南京爲蜀郡，荆州、蜀都，一置一革，甫心痛之，而不敢訟言也。”
","['蒼生未蘇息，', '胡馬半乾坤。', '議在雲臺上，', '誰扶黃屋尊。', '建都分魏闕，', '下詔闢荆門。', '恐失東人望，', '其如西極存。', '時危當雪恥，', '計大豈輕論。', '雖倚三階正，', '終愁萬國飜。', '牽裾恨不死，', '漏網荷殊恩。', '永負漢庭哭，', '遙憐湘水魂。', '窮冬客江劒，', '隨事有田園。', '風斷青蒲節，', '霜埋翠竹根。', '衣冠空穰穰，', '關輔久昏昏。', '願枉長安日，', '光輝照北原。']",24,144,Du Fu (杜甫),760年,CN5101,排律,WuPai,元,True,6,True,4,Classical Chinese,Formal,poetry
dufu_31319,poem,奉和嚴中丞西城晚眺十韻,CNKGraph.Writings.xml,杜甫,17270,31319,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739641,"Title: 奉和嚴中丞西城晚眺十韻

Poem:
汲黯匡君切，
廉頗出將頻。
直詞才不世，
雄略動如神。
政簡移風速，
詩清立意新。
層城臨暇景，
絕域望餘春。
旗尾蛟龍會，
樓頭燕雀馴。
地平江動蜀，
天闊樹浮秦。
帝念深分閫，
軍須遠算緡。
花羅封蛺蝶，
瑞錦送麒麟。
辭第輸高義，
觀圖憶古人。
征南多興緒，
事業闇相親。

Creation Information:
Date: 762年
Place: CN5101

Literary Characteristics:
Type: 排律
Rhyme: 真

Allusions:
  - 辭第
  - 分閫
  - 汲黯匡君
  - 廉頗
  - 征南

Annotations:
  - 一作用
  - 一作媚
","['汲黯匡君切，', '廉頗出將頻。', '直詞才不世，', '雄略動如神。', '政簡移風速，', '詩清立意新。', '層城臨暇景，', '絕域望餘春。', '旗尾蛟龍會，', '樓頭燕雀馴。', '地平江動蜀，', '天闊樹浮秦。', '帝念深分閫，', '軍須遠算緡。', '花羅封蛺蝶，', '瑞錦送麒麟。', '辭第輸高義，', '觀圖憶古人。', '征南多興緒，', '事業闇相親。']",20,120,Du Fu (杜甫),762年,CN5101,排律,WuPai,真,True,5,True,2,Classical Chinese,Formal,poetry
dufu_31323,poem,奉送嚴公入朝十韻,CNKGraph.Writings.xml,杜甫,17270,31323,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739645,"Title: 奉送嚴公入朝十韻

Poem:
鼎湖瞻望遠，
象闕憲章新。
四海猶多難，
中原憶舊臣。
與時安反側，
自昔有經綸。
感激張天步，
從容靜塞塵。
南圖迴羽翮，
北極捧星辰。
漏鼓還思晝，
宮鶯罷囀春。
空留玉帳術，
愁殺錦城人。
閣道通丹地，
江潭隱白蘋。
此生那老蜀，
不死會歸秦。
公若登台輔，
臨危莫愛身。

Creation Information:
Date: 762年
Place: CN5101

Literary Characteristics:
Type: 排律
Rhyme: 真

Allusions:
  - 南圖
  - 鼎湖

Annotations:
  - 時因二聖山陵，召嚴武爲橋道使
  - 李靖有《玉帳經》一卷
","['鼎湖瞻望遠，', '象闕憲章新。', '四海猶多難，', '中原憶舊臣。', '與時安反側，', '自昔有經綸。', '感激張天步，', '從容靜塞塵。', '南圖迴羽翮，', '北極捧星辰。', '漏鼓還思晝，', '宮鶯罷囀春。', '空留玉帳術，', '愁殺錦城人。', '閣道通丹地，', '江潭隱白蘋。', '此生那老蜀，', '不死會歸秦。', '公若登台輔，', '臨危莫愛身。']",20,120,Du Fu (杜甫),762年,CN5101,排律,WuPai,真,True,2,True,2,Classical Chinese,Formal,poetry
dufu_31343,poem,送嚴侍郎到綿州同登杜使君江樓,CNKGraph.Writings.xml,杜甫,17270,31343,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739648,"Title: 送嚴侍郎到綿州同登杜使君江樓

Poem:
野興每難盡，
江樓延賞心。
歸朝送使節，
落景惜登臨。
稍稍煙集渚，
微微風動襟。
重船依淺瀨，
輕鳥度層陰。
檻峻背幽谷，
窗虛交茂林。
燈光散遠近，
月彩靜高深。
城擁朝來客，
天橫醉後參。
窮途衰謝意，
苦調短長吟。
此會共能幾，
諸孫賢至今。
不勞朱戶閉，
自待白河沈。

Creation Information:
Date: 762年
Place: CN5107

Literary Characteristics:
Type: 排律
Rhyme: 侵

Annotations:
  - 得心字
  - 一作花
  - 指杜使君
","['野興每難盡，', '江樓延賞心。', '歸朝送使節，', '落景惜登臨。', '稍稍煙集渚，', '微微風動襟。', '重船依淺瀨，', '輕鳥度層陰。', '檻峻背幽谷，', '窗虛交茂林。', '燈光散遠近，', '月彩靜高深。', '城擁朝來客，', '天橫醉後參。', '窮途衰謝意，', '苦調短長吟。', '此會共能幾，', '諸孫賢至今。', '不勞朱戶閉，', '自待白河沈。']",20,120,Du Fu (杜甫),762年,CN5107,排律,WuPai,侵,False,0,True,3,Classical Chinese,Formal,poetry
dufu_31346,poem,送梓州李使君之任,CNKGraph.Writings.xml,杜甫,17270,31346,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739652,"Title: 送梓州李使君之任

Poem:
籍甚黃丞相，
能名自潁川。
近看除刺史，
還喜得吾賢。
五馬何時到，
雙魚會早傳。
老思筇竹杖，
冬要錦衾眠。
不作臨岐恨，
惟聽舉最先。
火雲揮汗日，
山驛醒心泉。
遇害陳公殞，
於今蜀道憐。
君行射洪縣，
爲我一潸然。

Creation Information:
Date: 762年
Place: CN5107

Literary Characteristics:
Type: 排律
Rhyme: 先

Allusions:
  - 黃潁川
  - 舉最先
  - 五馬

Annotations:
  - 原注：故陳拾遺，射洪人也，篇末有云。
  - 一作杖挂
  - 陳子昂爲縣令段簡所辱，收繫獄中而卒
","['籍甚黃丞相，', '能名自潁川。', '近看除刺史，', '還喜得吾賢。', '五馬何時到，', '雙魚會早傳。', '老思筇竹杖，', '冬要錦衾眠。', '不作臨岐恨，', '惟聽舉最先。', '火雲揮汗日，', '山驛醒心泉。', '遇害陳公殞，', '於今蜀道憐。', '君行射洪縣，', '爲我一潸然。']",16,96,Du Fu (杜甫),762年,CN5107,排律,WuPai,先,True,3,True,3,Classical Chinese,Formal,poetry
dufu_31362,poem,陪章留後侍御宴南樓,CNKGraph.Writings.xml,杜甫,17270,31362,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739656,"Title: 陪章留後侍御宴南樓

Poem:
絕域長夏晚，
茲樓清宴同。
朝廷燒棧北，
鼓角滿天東。
屢食將軍第，
仍騎御史驄。
本無丹竈術，
那免白頭翁。
寇盜狂歌外，
形骸痛飲中。
野雲低渡水，
簷雨細隨風。
出號江城黑，
題詩蠟炬紅。
此身醒復醉，
不擬哭途窮。

Creation Information:
Date: 763年
Place: CN510722

Literary Characteristics:
Type: 排律
Rhyme: 东

Allusions:
  - 哭途窮
  - 御史驄
  - 燒棧

Annotations:
  - 得風字
  - 廣德二年，吐蕃入大震關
  - 一作漏天，僰道有大小漏天
  - 一作邸
  - 一作驕
  ... and 2 more
","['絕域長夏晚，', '茲樓清宴同。', '朝廷燒棧北，', '鼓角滿天東。', '屢食將軍第，', '仍騎御史驄。', '本無丹竈術，', '那免白頭翁。', '寇盜狂歌外，', '形骸痛飲中。', '野雲低渡水，', '簷雨細隨風。', '出號江城黑，', '題詩蠟炬紅。', '此身醒復醉，', '不擬哭途窮。']",16,96,Du Fu (杜甫),763年,CN510722,排律,WuPai,东,True,3,True,7,Classical Chinese,Formal,poetry
dufu_31345,poem,送陵州路使君赴任,CNKGraph.Writings.xml,杜甫,17270,31345,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739659,"Title: 送陵州路使君赴任

Poem:
王室比多難，
高官皆武臣。
幽燕通使者，
岳牧用詞人。
國待賢良急，
君當拔擢新。
佩刀成氣象，
行蓋出風塵。
戰伐乾坤破，
瘡痍府庫貧。
衆僚宜潔白，
萬役但平均。
霄漢瞻佳士，
泥途任此身。
秋天正搖落，
迴首大江濱。

Creation Information:
Date: 763年
Place: CN510722

Literary Characteristics:
Type: 排律
Rhyme: 真

Allusions:
  - 佩刀
  - 岳牧

Annotations:
  - 一作之
  - 一作此
  - 時多以武將領刺史
  - 一作物役
  - 一作家事
","['王室比多難，', '高官皆武臣。', '幽燕通使者，', '岳牧用詞人。', '國待賢良急，', '君當拔擢新。', '佩刀成氣象，', '行蓋出風塵。', '戰伐乾坤破，', '瘡痍府庫貧。', '衆僚宜潔白，', '萬役但平均。', '霄漢瞻佳士，', '泥途任此身。', '秋天正搖落，', '迴首大江濱。']",16,96,Du Fu (杜甫),763年,CN510722,排律,WuPai,真,True,2,True,5,Classical Chinese,Formal,poetry
dufu_31297,poem,傷春五首,CNKGraph.Writings.xml,杜甫,17270,31297,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739664,"Title: 傷春五首

Poem:
天下兵雖滿，
春光日自濃。
西京疲百戰，
北闕任羣兇。
關塞三千里，
煙花一萬重。
蒙塵清路急，
御宿且誰供。
殷復前王道，
周遷舊國容。
蓬萊足雲氣，
應合總從龍。

Creation Information:
Date: 764年
Place: CN511381

Literary Characteristics:
Type: 排律
Rhyme: 冬

Annotations:
  - 原注：巴閬僻遠，傷春罷，始知春前已收官闕。
  - 一作青春
  - 一作有
  - 廣德元年，吐蕃陷京師，代宗幸華州，百官奔散，無復供擬
","['天下兵雖滿，', '春光日自濃。', '西京疲百戰，', '北闕任羣兇。', '關塞三千里，', '煙花一萬重。', '蒙塵清路急，', '御宿且誰供。', '殷復前王道，', '周遷舊國容。', '蓬萊足雲氣，', '應合總從龍。']",12,72,Du Fu (杜甫),764年,CN511381,排律,WuPai,冬,False,0,True,4,Classical Chinese,Formal,poetry
dufu_31298,poem,傷春五首,CNKGraph.Writings.xml,杜甫,17270,31298,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739667,"Title: 傷春五首

Poem:
鸎入新年語，
花開滿故枝。
天青風捲幔，
草碧水通池。
牢落官軍速，
蕭條萬事危。
鬢毛元自白，
淚點向來垂。
不是無兄弟，
其如有別離。
巴山春色靜，
北望轉逶迤。

Creation Information:
Date: 764年
Place: CN511381

Literary Characteristics:
Type: 排律
Rhyme: 支

Annotations:
  - 原注：巴閬僻遠，傷春罷，始知春前已收官闕。
  - 一作清
  - 一作連
  - 一作遠
","['鸎入新年語，', '花開滿故枝。', '天青風捲幔，', '草碧水通池。', '牢落官軍速，', '蕭條萬事危。', '鬢毛元自白，', '淚點向來垂。', '不是無兄弟，', '其如有別離。', '巴山春色靜，', '北望轉逶迤。']",12,72,Du Fu (杜甫),764年,CN511381,排律,WuPai,支,False,0,True,4,Classical Chinese,Formal,poetry
dufu_31299,poem,傷春五首,CNKGraph.Writings.xml,杜甫,17270,31299,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739670,"Title: 傷春五首

Poem:
日月還相鬬，
星辰屢合圍。
不成誅執法，
焉得變危機。
大角纏兵氣，
鉤陳出帝畿。
煙塵昏御道，
耆舊把天衣。
行在諸軍闕，
來朝大將稀。
賢多隱屠釣，
王肯載同歸。

Creation Information:
Date: 764年
Place: CN511381

Literary Characteristics:
Type: 排律
Rhyme: 微

Allusions:
  - 屠釣
  - 大角
  - 日月相鬥
  - 載同歸
  - 星辰合圍

Annotations:
  - 原注：巴閬僻遠，傷春罷，始知春前已收官闕。
  - 一作亦屢
  - 指程元振輩
  - 一作固無牽白馬，幾至著青衣
","['日月還相鬬，', '星辰屢合圍。', '不成誅執法，', '焉得變危機。', '大角纏兵氣，', '鉤陳出帝畿。', '煙塵昏御道，', '耆舊把天衣。', '行在諸軍闕，', '來朝大將稀。', '賢多隱屠釣，', '王肯載同歸。']",12,72,Du Fu (杜甫),764年,CN511381,排律,WuPai,微,True,5,True,4,Classical Chinese,Formal,poetry
dufu_31300,poem,傷春五首,CNKGraph.Writings.xml,杜甫,17270,31300,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739674,"Title: 傷春五首

Poem:
再有朝廷亂，
難知消息真。
近傳王在洛，
復道使歸秦。
奪馬悲公主，
登車泣貴嬪。
蕭關迷北上，
滄海欲東巡。
敢料安危體，
猶多老大臣。
豈無嵇紹血，
霑灑屬車塵。

Creation Information:
Date: 764年
Place: CN511381

Literary Characteristics:
Type: 排律
Rhyme: 真

Allusions:
  - 登車泣貴嬪
  - 蕭關北上

Annotations:
  - 原注：巴閬僻遠，傷春罷，始知春前已收官闕。
  - 一作聞
  - 一作通
  - 一作得
","['再有朝廷亂，', '難知消息真。', '近傳王在洛，', '復道使歸秦。', '奪馬悲公主，', '登車泣貴嬪。', '蕭關迷北上，', '滄海欲東巡。', '敢料安危體，', '猶多老大臣。', '豈無嵇紹血，', '霑灑屬車塵。']",12,72,Du Fu (杜甫),764年,CN511381,排律,WuPai,真,True,2,True,4,Classical Chinese,Formal,poetry
dufu_31301,poem,傷春五首,CNKGraph.Writings.xml,杜甫,17270,31301,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739676,"Title: 傷春五首

Poem:
聞說初東幸，
孤兒却走多。
難分太倉粟，
競棄魯陽戈。
胡虜登前殿，
王公出御河。
得無中夜舞，
誰憶大風歌。
春色生烽燧，
幽人泣薜蘿。
君臣重修德，
猶足見時和。

Creation Information:
Date: 764年
Place: CN511381

Literary Characteristics:
Type: 排律
Rhyme: 歌

Allusions:
  - 魯陽戈
  - 大風歌
  - 中夜舞

Annotations:
  - 原注：巴閬僻遠，傷春罷，始知春前已收官闕。
  - 一作忍爲
  - 一作宜
","['聞說初東幸，', '孤兒却走多。', '難分太倉粟，', '競棄魯陽戈。', '胡虜登前殿，', '王公出御河。', '得無中夜舞，', '誰憶大風歌。', '春色生烽燧，', '幽人泣薜蘿。', '君臣重修德，', '猶足見時和。']",12,72,Du Fu (杜甫),764年,CN511381,排律,WuPai,歌,True,3,True,3,Classical Chinese,Formal,poetry
dufu_31337,poem,春歸,CNKGraph.Writings.xml,杜甫,17270,31337,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.739679,"Title: 春歸

Poem:
苔徑臨江竹，
茅簷覆地花。
別來頻甲子，
倏忽又春華。
倚杖看孤石，
傾壺就淺沙。
遠鷗浮水靜，
輕鷰受風斜。
世路雖多梗，
吾生亦有涯。
此身醒復醉，
乘興即爲家。

Creation Information:
Date: 764年
Place: CN5101

Literary Characteristics:
Type: 排律
Rhyme: 麻

Annotations:
  - 一作歸到
  - 一作且應
","['苔徑臨江竹，', '茅簷覆地花。', '別來頻甲子，', '倏忽又春華。', '倚杖看孤石，', '傾壺就淺沙。', '遠鷗浮水靜，', '輕鷰受風斜。', '世路雖多梗，', '吾生亦有涯。', '此身醒復醉，', '乘興即爲家。']",12,72,Du Fu (杜甫),764年,CN5101,排律,WuPai,麻,False,0,True,2,Classical Chinese,Formal,poetry
