chunk_id,source_document_id,chunk_type,content,char_count,metadata.persona,metadata.time_period,metadata.poem_title,metadata.poem_type,metadata.language,metadata.has_allusions,metadata.has_annotations,metadata.allusion_count,metadata.annotation_count
dufu_chunk_1647,dufu_31789,poem_content,"Poem Title: 覃山人隱居

Poem Text:
南極老人自有星，
北山移文誰勒銘。
徵君已去獨松菊，
哀壑無光留戶庭。
予見亂離不得已，
子知出處必須經。
高車駟馬帶傾覆，
悵望秋天虛翠屏。

Creation Date: 767年
Location: CN500236
Poem Type: 律詩",155,Du Fu (杜甫),767年,覃山人隱居,律詩,Classical Chinese,True,False,,
dufu_chunk_1648,dufu_31789,allusions_context,"Poem: 覃山人隱居

Literary Allusions and References:
  北山移文
  老人星",60,Du Fu (杜甫),767年,覃山人隱居,律詩,Classical Chinese,,,2.0,
dufu_chunk_1649,dufu_30985,poem_content,"Poem Title: 送李八祕書赴杜相公幕

Poem Text:
青簾白舫益州來，
巫峽秋濤天地迴。
石出倒聽楓葉下，
櫓搖背指菊花開。
貪趨相府今晨發，
恐失佳期後命催。
南極一星朝北斗，
五雲多處是三台。

Creation Date: 767年9月
Location: CN500236,瀼西
Poem Type: 律詩",165,Du Fu (杜甫),767年9月,送李八祕書赴杜相公幕,律詩,Classical Chinese,False,True,,
dufu_chunk_1650,dufu_30985,annotations_context,"Poem: 送李八祕書赴杜相公幕

Scholarly Annotations:
  一作校
  原注：相公朝謁，今赴後期也。杜鴻漸以黃門侍郎同平章事鎮蜀。
  灧澦堆",84,Du Fu (杜甫),767年9月,送李八祕書赴杜相公幕,律詩,Classical Chinese,,,,3.0
dufu_chunk_1651,dufu_30852,poem_content,"Poem Title: 季夏送鄉弟韶陪黃門從叔朝謁

Poem Text:
令弟尚爲蒼水使，
名家莫出杜陵人。
比來相國兼安蜀，
歸赴朝廷已入秦。
舍舟策馬論兵地，
拖玉腰金報主身。
莫度清秋吟蟋蟀，
早聞黃閣畫麒麟。

Creation Date: 767年
Location: CN500236,瀼西
Poem Type: 律詩",166,Du Fu (杜甫),767年,季夏送鄉弟韶陪黃門從叔朝謁,律詩,Classical Chinese,True,True,,
dufu_chunk_1652,dufu_30852,allusions_context,"Poem: 季夏送鄉弟韶陪黃門從叔朝謁

Literary Allusions and References:
  蒼水使
  畫麒麟",67,Du Fu (杜甫),767年,季夏送鄉弟韶陪黃門從叔朝謁,律詩,Classical Chinese,,,2.0,
dufu_chunk_1653,dufu_30852,annotations_context,"Poem: 季夏送鄉弟韶陪黃門從叔朝謁

Scholarly Annotations:
  即杜鴻漸
  原注：韶比兼開江使，通成都外江下峽舟船
  一作此",78,Du Fu (杜甫),767年,季夏送鄉弟韶陪黃門從叔朝謁,律詩,Classical Chinese,,,,3.0
dufu_chunk_1654,dufu_30630,poem_content,"Poem Title: 見螢火

Poem Text:
巫山秋夜螢火飛，
簾疎巧入坐人衣。
忽驚屋裏琴書冷，
復亂檐邊星宿稀。
却繞井闌添箇箇，
偶經花蘂弄輝輝。
蒼江白髮愁看汝，
來歲如今歸未歸。

Creation Date: 767年
Location: CN500236,瀼西
Poem Type: 律詩",156,Du Fu (杜甫),767年,見螢火,律詩,Classical Chinese,False,False,,
dufu_chunk_1655,dufu_30780,poem_content,"Poem Title: 吹笛

Poem Text:
吹笛秋山風月清，
誰家巧作斷腸聲。
風飄律呂相和切，
月傍關山幾處明。
胡騎中宵堪北走，
武陵一曲想南征。
故園楊柳今搖落，
何得愁中曲盡生。

Creation Date: 766年
Location: CN500236,西阁
Poem Type: 律詩",155,Du Fu (杜甫),766年,吹笛,律詩,Classical Chinese,True,True,,
dufu_chunk_1656,dufu_30780,allusions_context,"Poem: 吹笛

Literary Allusions and References:
  武陵曲",50,Du Fu (杜甫),766年,吹笛,律詩,Classical Chinese,,,1.0,
dufu_chunk_1657,dufu_30780,annotations_context,"Poem: 吹笛

Scholarly Annotations:
  一作風山
  一作倚
  一作催，一作花
  一作却",61,Du Fu (杜甫),766年,吹笛,律詩,Classical Chinese,,,,4.0
dufu_chunk_1658,dufu_30628,poem_content,"Poem Title: 見王監兵馬使說近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生鶱飛避暖勁翮思秋之甚眇不可見請余賦詩

Poem Text:
雪飛玉立盡清秋，
不惜奇毛恣遠遊。
在野只教心力破，
千人何事網羅求。
一生自獵知無敵，
百中爭能恥下韝。
鵬礙九天須却避，
兔藏三穴莫深憂。

Creation Date: 766年
Location: CN500236
Poem Type: 律詩",204,Du Fu (杜甫),766年,見王監兵馬使說近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生鶱飛避暖勁翮思秋之甚眇不可見請余賦詩,律詩,Classical Chinese,True,True,,
dufu_chunk_1659,dufu_30628,allusions_context,"Poem: 見王監兵馬使說近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生鶱飛避暖勁翮思秋之甚眇不可見請余賦詩

Literary Allusions and References:
  三窟",101,Du Fu (杜甫),766年,見王監兵馬使說近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生鶱飛避暖勁翮思秋之甚眇不可見請余賦詩,律詩,Classical Chinese,,,1.0,
dufu_chunk_1660,dufu_30628,annotations_context,"Poem: 見王監兵馬使說近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生鶱飛避暖勁翮思秋之甚眇不可見請余賦詩

Scholarly Annotations:
  一本有二字
  一作雲
  一作膽
  一作干，一作于
  一作經，一作營
  一作窟",130,Du Fu (杜甫),766年,見王監兵馬使說近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生鶱飛避暖勁翮思秋之甚眇不可見請余賦詩,律詩,Classical Chinese,,,,6.0
dufu_chunk_1661,dufu_30629,poem_content,"Poem Title: 見王監兵馬使說近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生鶱飛避暖勁翮思秋之甚眇不可見請余賦詩

Poem Text:
黑鷹不省人間有，
度海疑從北極來。
正翮摶風超紫塞，
立冬幾夜宿陽臺。
虞羅自各虛施巧，
春雁同歸必見猜。
萬里寒空祗一日，
金眸玉爪不凡才。

Creation Date: 766年
Location: CN500236
Poem Type: 律詩",204,Du Fu (杜甫),766年,見王監兵馬使說近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生鶱飛避暖勁翮思秋之甚眇不可見請余賦詩,律詩,Classical Chinese,True,True,,
dufu_chunk_1662,dufu_30629,allusions_context,"Poem: 見王監兵馬使說近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生鶱飛避暖勁翮思秋之甚眇不可見請余賦詩

Literary Allusions and References:
  摶風",101,Du Fu (杜甫),766年,見王監兵馬使說近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生鶱飛避暖勁翮思秋之甚眇不可見請余賦詩,律詩,Classical Chinese,,,1.0,
dufu_chunk_1663,dufu_30629,annotations_context,"Poem: 見王監兵馬使說近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生鶱飛避暖勁翮思秋之甚眇不可見請余賦詩

Scholarly Annotations:
  一本有二字
  一作玄
  一作未",104,Du Fu (杜甫),766年,見王監兵馬使說近山有白黑二鷹羅者久取竟未能得王以爲毛骨有異他鷹恐臘後春生鶱飛避暖勁翮思秋之甚眇不可見請余賦詩,律詩,Classical Chinese,,,,3.0
dufu_chunk_1664,dufu_30542,poem_content,"Poem Title: 人日二首

Poem Text:
此日此時人共得，
一談一笑俗相看。
尊前柏葉休隨酒，
勝裏金花巧耐寒。
佩劒衝星聊暫拔，
匣琴流水自須彈。
早春重引江湖興，
直道無憂行路難。

Creation Date: 768年1月7日
Location: CN500236,东屯
Poem Type: 律詩",161,Du Fu (杜甫),768年1月7日,人日二首,律詩,Classical Chinese,False,False,,
dufu_chunk_1665,dufu_30831,poem_content,"Poem Title: 奉送蜀州柏二別駕將中丞命赴江陵起居衛尚書太夫人因示從弟行軍司馬佐

Poem Text:
中丞問俗畫熊頻，
愛弟傳書彩鷁新。
遷轉五州防禦使，
起居八座太夫人。
楚宮臘送荆門水，
白帝雲偷碧海春。
報與惠連詩不惜，
知吾斑鬢總如銀。

Creation Date: 766年
Location: CN500236
Poem Type: 律詩",182,Du Fu (杜甫),766年,奉送蜀州柏二別駕將中丞命赴江陵起居衛尚書太夫人因示從弟行軍司馬佐,律詩,Classical Chinese,True,True,,
dufu_chunk_1666,dufu_30831,allusions_context,"Poem: 奉送蜀州柏二別駕將中丞命赴江陵起居衛尚書太夫人因示從弟行軍司馬佐

Literary Allusions and References:
  畫熊
  惠連",84,Du Fu (杜甫),766年,奉送蜀州柏二別駕將中丞命赴江陵起居衛尚書太夫人因示從弟行軍司馬佐,律詩,Classical Chinese,,,2.0,
dufu_chunk_1667,dufu_30831,annotations_context,"Poem: 奉送蜀州柏二別駕將中丞命赴江陵起居衛尚書太夫人因示從弟行軍司馬佐

Scholarly Annotations:
  別駕乃中丞之弟，衛伯玉時爲荆南節度、檢校工部尚書。",90,Du Fu (杜甫),766年,奉送蜀州柏二別駕將中丞命赴江陵起居衛尚書太夫人因示從弟行軍司馬佐,律詩,Classical Chinese,,,,1.0
dufu_chunk_1668,dufu_30683,poem_content,"Poem Title: 宇文晁尚書之甥崔彧司業之孫尚書之子重泛鄭監前湖

Poem Text:
郊扉俗遠長幽寂，
野水春來更接連。
錦席淹留還出浦，
葛巾欹側未迴船。
尊當霞綺輕初散，
櫂拂荷珠碎却圓。
不但習池歸酩酊，
君看鄭谷去夤緣。

Creation Date: 768年
Location: CN421024
Poem Type: 律詩",173,Du Fu (杜甫),768年,宇文晁尚書之甥崔彧司業之孫尚書之子重泛鄭監前湖,律詩,Classical Chinese,True,True,,
dufu_chunk_1669,dufu_30683,allusions_context,"Poem: 宇文晁尚書之甥崔彧司業之孫尚書之子重泛鄭監前湖

Literary Allusions and References:
  習池
  鄭谷",75,Du Fu (杜甫),768年,宇文晁尚書之甥崔彧司業之孫尚書之子重泛鄭監前湖,律詩,Classical Chinese,,,2.0,
dufu_chunk_1670,dufu_30683,annotations_context,"Poem: 宇文晁尚書之甥崔彧司業之孫尚書之子重泛鄭監前湖

Scholarly Annotations:
  中有脫字
  審",64,Du Fu (杜甫),768年,宇文晁尚書之甥崔彧司業之孫尚書之子重泛鄭監前湖,律詩,Classical Chinese,,,,2.0
dufu_chunk_1671,dufu_30682,poem_content,"Poem Title: 多病執熱奉懷李尚書

Poem Text:
衰年正苦病侵凌，
首夏何須氣鬱蒸。
大水淼茫炎海接，
奇峰硉兀火雲升。
思霑道暍黃梅雨，
敢望宮恩玉井冰。
不是尚書期不顧，
山陰野雪興難乘。

Creation Date: 768年4月
Location: CN421024
Poem Type: 律詩",161,Du Fu (杜甫),768年4月,多病執熱奉懷李尚書,律詩,Classical Chinese,True,True,,
dufu_chunk_1672,dufu_30682,allusions_context,"Poem: 多病執熱奉懷李尚書

Literary Allusions and References:
  一棹剡溪
  尚書期",64,Du Fu (杜甫),768年4月,多病執熱奉懷李尚書,律詩,Classical Chinese,,,2.0,
dufu_chunk_1673,dufu_30682,annotations_context,"Poem: 多病執熱奉懷李尚書

Scholarly Annotations:
  之芳
  陳遵留北部刺史飲，不遣去，刺史入叩遵母曰：“當對尚書，有期會。”乃自後閣逸去
  一作夜",91,Du Fu (杜甫),768年4月,多病執熱奉懷李尚書,律詩,Classical Chinese,,,,3.0
dufu_chunk_1674,dufu_30724,poem_content,"Poem Title: 江陵節度陽城郡王新樓成王請嚴侍御判官賦七字句同作

Poem Text:
樓上炎天冰雪生，
高飛燕雀賀新成。
碧窗宿霧濛濛濕，
朱栱浮雲細細輕。
杖鉞褰帷瞻具美，
投壺散帙有餘清。
自公多暇延參佐，
江漢風流萬古情。

Creation Date: 768年
Location: CN421024
Poem Type: 律詩",174,Du Fu (杜甫),768年,江陵節度陽城郡王新樓成王請嚴侍御判官賦七字句同作,律詩,Classical Chinese,True,False,,
dufu_chunk_1675,dufu_30724,allusions_context,"Poem: 江陵節度陽城郡王新樓成王請嚴侍御判官賦七字句同作

Literary Allusions and References:
  延參佐
  褰帷
  投壺",82,Du Fu (杜甫),768年,江陵節度陽城郡王新樓成王請嚴侍御判官賦七字句同作,律詩,Classical Chinese,,,3.0,
dufu_chunk_1676,dufu_30557,poem_content,"Poem Title: 又作此奉衛公

Poem Text:
西北樓成雄楚都，
遠開山岳散江湖。
二儀清濁還高下，
三伏炎蒸定有無。
推轂幾年唯鎮靜，
曳裾終日盛文儒。
白頭授簡焉能賦，
媿似相如爲大夫。

Creation Date: 768年
Location: CN421024
Poem Type: 律詩",156,Du Fu (杜甫),768年,又作此奉衛公,律詩,Classical Chinese,True,False,,
dufu_chunk_1677,dufu_30557,allusions_context,"Poem: 又作此奉衛公

Literary Allusions and References:
  曳裾
  推轂
  授簡",63,Du Fu (杜甫),768年,又作此奉衛公,律詩,Classical Chinese,,,3.0,
dufu_chunk_1678,dufu_31827,poem_content,"Poem Title: 暮歸

Poem Text:
霜黃碧梧白鶴棲，
城上擊柝復烏啼。
客子入門月皎皎，
誰家擣練風淒淒。
南渡桂水闕舟檝，
北歸秦川多鼓鞞。
年過半百不稱意，
明日看雲還杖藜。

Creation Date: 768年
Location: CN421024
Poem Type: 律詩",152,Du Fu (杜甫),768年,暮歸,律詩,Classical Chinese,False,True,,
dufu_chunk_1679,dufu_31827,annotations_context,"Poem: 暮歸

Scholarly Annotations:
  一作洛",38,Du Fu (杜甫),768年,暮歸,律詩,Classical Chinese,,,,1.0
dufu_chunk_1680,dufu_30594,poem_content,"Poem Title: 公安送韋二少府匡贊

Poem Text:
逍遙公後世多賢，
送爾維舟惜此筵。
念我能書數字至，
將詩不必萬人傳。
時危兵甲黃塵裏，
日短江湖白髮前。
古往今來皆涕淚，
斷腸分手各風煙。

Creation Date: 768年
Location: CN421022
Poem Type: 律詩",159,Du Fu (杜甫),768年,公安送韋二少府匡贊,律詩,Classical Chinese,False,True,,
dufu_chunk_1681,dufu_30594,annotations_context,"Poem: 公安送韋二少府匡贊

Scholarly Annotations:
  後周韋夐，號逍遙公，唐嗣立，號小逍遙公
  一作常能",68,Du Fu (杜甫),768年,公安送韋二少府匡贊,律詩,Classical Chinese,,,,2.0
dufu_chunk_1682,dufu_31044,poem_content,"Poem Title: 留別公安太易沙門

Poem Text:
隱居欲就廬山遠，
麗藻初逢休上人。
數問舟航留製作，
長開篋笥擬心神。
沙村白雪仍含凍，
江縣紅梅已放春。
先蹋爐峰置蘭若，
徐飛錫杖出風塵。

Creation Date: 768年
Location: CN421022
Poem Type: 律詩",158,Du Fu (杜甫),768年,留別公安太易沙門,律詩,Classical Chinese,True,False,,
dufu_chunk_1683,dufu_31044,allusions_context,"Poem: 留別公安太易沙門

Literary Allusions and References:
  休上人",56,Du Fu (杜甫),768年,留別公安太易沙門,律詩,Classical Chinese,,,1.0,
dufu_chunk_1684,dufu_30634,poem_content,"Poem Title: 長沙送李十一

Poem Text:
與子避地西康州，
洞庭相逢十二秋。
遠媿尚方曾賜履，
竟非吾土倦登樓。
久存膠漆應難竝，
一辱泥塗遂晚收。
李杜齊名真忝竊，
朔雲寒菊倍離憂。

Creation Date: 770年
Location: CN430121
Poem Type: 律詩",156,Du Fu (杜甫),770年,長沙送李十一,律詩,Classical Chinese,True,True,,
dufu_chunk_1685,dufu_30634,allusions_context,"Poem: 長沙送李十一

Literary Allusions and References:
  事劉
  李杜齊名",60,Du Fu (杜甫),770年,長沙送李十一,律詩,Classical Chinese,,,2.0,
dufu_chunk_1686,dufu_30634,annotations_context,"Poem: 長沙送李十一

Scholarly Annotations:
  銜
  用杜密、李膺、李固、杜喬舊事爲喻",59,Du Fu (杜甫),770年,長沙送李十一,律詩,Classical Chinese,,,,2.0
dufu_chunk_1687,dufu_31251,poem_content,"Poem Title: 燕子來舟中作

Poem Text:
湖南爲客動經春，
燕子銜泥兩度新。
舊入故園常識主，
如今社日遠看人。
可憐處處巢君室，
何異飄飄託此身。
暫語船檣還起去，
穿花落水益霑巾。

Creation Date: 770年
Location: CN430121
Poem Type: 律詩",156,Du Fu (杜甫),770年,燕子來舟中作,律詩,Classical Chinese,False,True,,
dufu_chunk_1688,dufu_31251,annotations_context,"Poem: 燕子來舟中作

Scholarly Annotations:
  一作居
  范德機云：“善本作帖水。”",58,Du Fu (杜甫),770年,燕子來舟中作,律詩,Classical Chinese,,,,2.0
dufu_chunk_1689,dufu_30573,poem_content,"Poem Title: 小寒食舟中作

Poem Text:
佳辰強飯食猶寒，
隱几蕭條帶鶡冠。
春水船如天上坐，
老年花似霧中看。
娟娟戲蝶過閑幔，
片片輕鷗下急湍。
雲白山清萬餘里，
愁看直北是長安。

Creation Date: 770年
Location: CN430121
Poem Type: 律詩",156,Du Fu (杜甫),770年,小寒食舟中作,律詩,Classical Chinese,True,True,,
dufu_chunk_1690,dufu_30573,allusions_context,"Poem: 小寒食舟中作

Literary Allusions and References:
  鶡冠",53,Du Fu (杜甫),770年,小寒食舟中作,律詩,Classical Chinese,,,1.0,
dufu_chunk_1691,dufu_30573,annotations_context,"Poem: 小寒食舟中作

Scholarly Annotations:
  一昨飲
  一作開
  一作西",54,Du Fu (杜甫),770年,小寒食舟中作,律詩,Classical Chinese,,,,3.0
dufu_chunk_1692,dufu_31255,poem_content,"Poem Title: 贈韋七贊善

Poem Text:
鄉里衣冠不乏賢，
杜陵韋曲未央前。
爾家最近魁三象，
時論同歸尺五天。
北走關山開雨雪，
南遊花柳塞雲煙。
洞庭春色悲公子，
鰕菜忘歸范蠡船。

Creation Date: 770年
Location: CN430121
Poem Type: 律詩",155,Du Fu (杜甫),770年,贈韋七贊善,律詩,Classical Chinese,True,True,,
dufu_chunk_1693,dufu_31255,allusions_context,"Poem: 贈韋七贊善

Literary Allusions and References:
  尺五天
  范蠡",58,Du Fu (杜甫),770年,贈韋七贊善,律詩,Classical Chinese,,,2.0,
dufu_chunk_1694,dufu_31255,annotations_context,"Poem: 贈韋七贊善

Scholarly Annotations:
  原注：斗魁下兩兩相比爲三台
  一云因侵
  原注：俚語云：“城南韋杜，去天尺五。”
  一作河
  一作風
  一作萬里",99,Du Fu (杜甫),770年,贈韋七贊善,律詩,Classical Chinese,,,,6.0
dufu_chunk_1695,dufu_31218,poem_content,"Poem Title: 酬郭十五受判官

Poem Text:
才微歲老尚虛名，
臥病江湖春復生。
藥裹關心詩總廢，
花枝照眼句還成。
只同燕石能星隕，
自得隋珠覺夜明。
喬口橘洲風浪促，
繫帆何惜片時程。

Creation Date: 769年
Location: CN4304
Poem Type: 律詩",155,Du Fu (杜甫),769年,酬郭十五受判官,律詩,Classical Chinese,True,True,,
